# cfgfile = ./initcfg/SAGA/SAGA.1905.meiyo_m5-initcfg.ini
,SET,LN,MT,TT,ResiTT,TakeOff,gamma,flag,ST,ant_e0,ant_n0,ant_u0,head0,pitch0,roll0,RT,ant_e1,ant_n1,ant_u1,head1,pitch1,roll1
847,S01,L05,M12,2.510272,0.0,0.0,0.0,False,63277.49159,65.44729,1275.54323,12.80286,131.85,0.23,-0.51,63281.06337,73.9485,1269.11777,12.77651,136.6,-0.06,-1.29
848,S01,L05,M11,2.135491,0.0,0.0,0.0,False,63286.401685,85.48344,1257.97026,13.04328,142.38,0.77,-1.38,63289.598685,91.95883,1250.47057,12.54389,145.78,-0.21,-0.64
849,S01,L05,M13,2.965905,0.0,0.0,0.0,False,63287.49161,87.8514,1255.23743,12.76659,143.47,-0.35,-0.89,63291.51902,95.76071,1245.90275,12.85895,147.32,0.33,-0.68
850,S01,L05,M12,2.461127,0.0,0.0,0.0,False,63296.401805,104.90603,1233.61435,12.74398,151.2,-0.14,-1.35,63299.92444,110.88855,1224.18091,12.68727,152.71,-0.47,-1.16
851,S01,L05,M14,2.59675,0.0,0.0,0.0,False,63297.49183,106.78442,1230.86165,12.82601,151.71,0.12,-1.29,63301.150085,112.69587,1220.78055,12.50166,152.95,-0.4,-0.71
852,S01,L05,M13,2.915295,0.0,0.0,0.0,False,63306.40179,121.21006,1206.19102,12.8676,152.78,-0.02,0.03,63310.37859,127.51767,1194.76577,12.79141,153.17,-0.12,0.07
853,S01,L05,M11,2.101551,0.0,0.0,0.0,False,63307.49182,122.88176,1203.03468,12.67767,153.04,-0.13,0.26,63310.65488,128.01567,1193.98723,12.786,153.16,-0.11,-0.07
854,S01,L05,M14,2.56484,0.0,0.0,0.0,False,63316.40186,137.38029,1176.90159,12.83768,153.61,0.01,0.02,63320.028205,143.19003,1166.02158,12.73413,153.26,0.31,-0.29
855,S01,L05,M12,2.400262,0.0,0.0,0.0,False,63317.491785,139.2782,1173.5786,12.66349,153.66,-0.4,-0.31,63320.953555,144.61715,1163.17698,12.90018,152.87,0.24,-0.04
856,S01,L05,M11,2.069381,0.0,0.0,0.0,False,63326.401855,153.42738,1146.64934,12.81405,148.87,0.12,0.12,63329.532745,158.6475,1137.01287,12.6309,146.01,-0.11,1.4
857,S01,L05,M13,2.85315,0.0,0.0,0.0,False,63327.492715,155.25423,1143.35098,12.86635,147.87,0.18,0.43,63331.40737,162.09449,1131.48734,12.75213,144.23,-0.12,1.41
858,S01,L05,M12,2.345692,0.0,0.0,0.0,False,63336.401925,171.98848,1117.10089,12.74407,139.49,-0.4,1.0,63339.809125,179.29934,1107.65269,12.6752,136.8,0.02,1.12
859,S01,L05,M14,2.53323,0.0,0.0,0.0,False,63337.491955,174.32724,1114.14769,12.69811,138.51,-0.37,0.88,63341.08669,181.97382,1103.99749,12.74741,135.82,0.16,1.81
860,S01,L05,M13,2.8048,0.0,0.0,0.0,False,63346.40204,194.6831,1090.12603,12.72906,132.43,0.1,0.71,63350.268345,204.33147,1080.20457,12.74706,130.48,0.06,0.79
861,S01,L05,M11,2.042651,0.0,0.0,0.0,False,63347.491965,197.34797,1087.26119,12.84532,132.0,0.18,0.65,63350.596125,205.11658,1079.36643,12.76013,130.3,0.19,0.89
862,S01,L05,M14,2.51989,0.0,0.0,0.0,False,63356.402095,220.50517,1064.91601,12.76744,128.6,0.11,0.82,63359.98349,230.39785,1056.13547,12.75066,128.78,-0.68,0.53
863,S01,L05,M12,2.290392,0.0,0.0,0.0,False,63357.492125,223.34941,1062.26829,12.78229,128.54,0.4,0.87,63360.844025,232.77544,1054.22526,12.74957,128.99,-0.56,0.09
864,S01,L05,M11,2.028056,0.0,0.0,0.0,False,63366.402125,247.9274,1040.89232,12.90936,130.34,0.44,-0.07,63369.49169,256.57093,1032.96112,12.57896,131.18,-0.54,0.24
865,S01,L05,M13,2.761555,0.0,0.0,0.0,False,63367.492155,251.03983,1038.13672,12.8497,130.49,0.34,0.02,63371.315215,261.44355,1028.7489,12.98511,131.66,0.6,-0.27
866,S01,L05,M12,2.243752,0.0,0.0,0.0,False,63376.40224,275.20989,1015.6906,12.87667,132.7,0.92,0.27,63379.7075,284.48267,1007.09727,12.72401,133.27,-0.44,-0.24
867,S01,L05,M14,2.51289,0.0,0.0,0.0,False,63377.49227,278.42295,1012.80713,12.90696,132.94,0.32,-0.08,63381.066665,288.04304,1003.65531,12.79423,133.43,0.34,0.04
868,S01,L05,M13,2.722915,0.0,0.0,0.0,False,63386.402255,302.5786,989.57162,12.78052,134.18,0.29,-0.35,63390.186675,312.64737,979.27148,12.81896,134.65,-0.01,0.12
869,S01,L05,M11,2.015601,0.0,0.0,0.0,False,63387.492385,305.45701,986.42575,12.70844,134.48,-0.19,0.04,63390.569495,313.75335,978.29972,12.81987,134.69,0.03,-0.07
870,S01,L05,M14,2.5068,0.0,0.0,0.0,False,63396.402365,329.33776,962.18644,12.86054,135.84,-0.26,0.04,63399.97067,338.81379,952.36627,12.50599,136.22,-0.18,-0.26
871,S01,L05,M12,2.192187,0.0,0.0,0.0,False,63397.49229,332.21159,959.1979,12.70247,135.92,-0.45,-0.13,63400.745985,340.82475,950.18478,12.57989,136.34,-0.13,-0.1
872,S01,L05,M11,2.006861,0.0,0.0,0.0,False,63406.402405,355.38347,934.35166,12.74681,137.04,-0.24,-0.04,63409.470775,363.30237,925.71464,12.66304,137.25,-0.14,0.04
873,S01,L05,M13,2.678925,0.0,0.0,0.0,False,63407.492435,358.21206,931.28205,12.67273,137.19,-0.33,-0.05,63411.232865,367.88552,920.76295,12.73605,137.56,-0.04,-0.16
874,S01,L05,M12,2.148242,0.0,0.0,0.0,False,63416.402505,380.83913,906.07377,12.75157,137.69,-0.36,-0.21,63419.612255,388.74417,897.02904,12.67386,136.66,0.15,0.04
875,S01,L05,M14,2.501335,0.0,0.0,0.0,False,63417.492425,383.59819,903.01572,12.73776,137.39,-0.36,-0.23,63421.055265,392.44016,892.85884,12.71706,136.28,-0.23,0.09
876,S01,L05,M13,2.64213,0.0,0.0,0.0,False,63426.402545,405.84304,878.12197,12.63468,134.41,-0.42,0.47,63430.10618,415.36404,868.02623,12.57958,133.24,-0.56,0.64
877,S01,L05,M11,2.001946,0.0,0.0,0.0,False,63427.49247,408.55759,875.37798,12.84849,134.09,0.36,0.24,63430.555925,416.45555,866.87952,12.66095,133.14,-0.37,0.64
878,S01,L05,M14,2.50195,0.0,0.0,0.0,False,63436.40256,431.60867,851.52523,12.64046,131.73,-0.22,0.85,63439.966015,441.29417,842.33648,12.64607,131.0,-0.39,0.19
879,S01,L05,M12,2.105227,0.0,0.0,0.0,False,63437.49259,434.45437,848.78859,12.76313,131.44,0.25,0.74,63440.659325,443.06679,840.59809,12.72548,130.85,-0.24,0.18
880,S01,L05,M11,2.004771,0.0,0.0,0.0,False,63446.402845,458.43155,826.09329,12.47851,129.38,0.03,0.7,63449.469125,466.83125,818.41802,13.02535,128.93,0.1,0.53
881,S01,L05,M13,2.60985,0.0,0.0,0.0,False,63447.492665,461.36613,823.44663,12.84421,129.34,0.72,0.48,63451.16402,471.51892,814.27006,12.78056,128.43,-0.45,0.6
882,S01,L05,M12,2.072992,0.0,0.0,0.0,False,63456.40273,485.9686,801.35465,12.5332,127.68,0.08,0.93,63459.53723,495.14188,794.04841,12.89962,127.39,-0.58,0.24
883,S01,L05,M14,2.51234,0.0,0.0,0.0,False,63457.49266,488.87131,798.81319,12.94432,127.45,0.72,1.1,63461.066505,499.2692,790.39182,12.50346,127.5,-0.57,0.41
884,S01,L05,M13,2.5878,0.0,0.0,0.0,False,63466.39274,514.34236,777.98905,12.46941,128.14,-0.66,-0.18,63470.042045,524.46078,769.34785,13.02677,128.83,0.21,0.19
885,S01,L05,M11,2.015801,0.0,0.0,0.0,False,63467.48298,517.12971,775.2785,12.5498,128.33,0.2,0.47,63470.56029,526.01755,768.14689,12.98388,129.07,-0.16,-0.15
886,S01,L05,M14,2.52655,0.0,0.0,0.0,False,63476.392735,542.14111,754.03273,12.56854,130.21,-0.44,-0.31,63479.98079,551.81544,745.28553,12.91971,130.48,0.2,0.4
887,S01,L05,M12,2.042687,0.0,0.0,0.0,False,63477.48339,545.08581,751.43613,12.7431,130.44,-0.14,-0.44,63480.587585,553.56699,743.69389,12.79614,130.67,-0.36,0.45
888,S01,L05,M11,2.029261,0.0,0.0,0.0,False,63486.39293,569.35879,729.32775,12.51385,131.45,-0.5,0.12,63489.4837,577.77529,721.77006,12.84555,131.86,0.05,-0.15
889,S01,L05,M13,2.565825,0.0,0.0,0.0,False,63487.482855,572.19325,726.71453,12.67314,131.5,0.2,0.29,63491.110185,581.90369,717.69101,12.92458,132.06,0.22,0.08
890,S01,L05,M12,2.018187,0.0,0.0,0.0,False,63496.392915,596.13693,704.38756,12.70652,132.76,0.63,-0.08,63499.47261,604.24294,696.07794,12.72502,133.28,-0.41,0.47
891,S01,L05,M14,2.5437,0.0,0.0,0.0,False,63497.482945,599.04728,701.45346,12.78867,133.02,0.44,0.04,63501.08815,608.51322,692.08288,12.79228,133.55,-0.15,-0.03
892,S01,L05,M13,2.546475,0.0,0.0,0.0,False,63506.392925,622.36849,678.11588,12.55485,134.33,-0.42,0.42,63510.000905,631.89708,668.79767,12.84904,134.55,0.04,-0.18
893,S01,L05,M11,2.047596,0.0,0.0,0.0,False,63507.48295,625.18529,675.34424,12.5034,134.31,0.03,0.23,63510.592055,633.36359,667.16329,12.869,134.75,-0.11,-0.07
894,S01,L05,M14,2.55965,0.0,0.0,0.0,False,63516.39304,648.1997,651.63602,12.69863,135.34,-0.05,-0.14,63520.014195,657.32402,641.87919,12.79497,135.81,0.38,0.35
895,S01,L05,M12,1.993907,0.0,0.0,0.0,False,63517.48307,650.98346,648.59832,12.71344,135.51,-0.18,0.19,63520.538485,658.65036,640.4295,12.79787,135.88,0.27,0.32
896,S01,L05,M11,2.066816,0.0,0.0,0.0,False,63526.39309,673.38595,624.49633,12.63308,136.36,0.3,0.33,63529.521415,681.44897,615.98488,12.88556,136.8,-0.14,-0.23
897,S01,L05,M13,2.525695,0.0,0.0,0.0,False,63527.48312,676.21254,621.41193,12.63339,136.55,-0.01,0.25,63531.07032,685.16804,611.61624,12.69128,136.93,0.09,0.17
898,S01,L05,M12,1.975227,0.0,0.0,0.0,False,63536.39325,698.5334,596.90153,12.62027,137.37,-0.33,-0.07,63539.429985,705.78212,588.43167,12.85761,137.6,0.42,0.32
899,S01,L05,M14,2.57877,0.0,0.0,0.0,False,63537.48318,701.14669,593.82667,12.51498,137.48,-0.21,0.17,63541.123455,710.15202,583.67958,12.91117,137.78,-0.35,-0.08
900,S01,L05,M13,2.508735,0.0,0.0,0.0,False,63546.3932,722.94031,568.89414,12.64708,137.76,0.02,0.15,63549.96344,731.70904,558.92435,12.67267,136.81,-0.37,0.02
901,S01,L05,M11,2.091546,0.0,0.0,0.0,False,63547.48323,725.68903,566.00207,12.77022,137.4,0.27,-0.22,63550.636285,733.26016,556.98131,12.61558,136.62,-0.44,0.37
902,S01,L05,M14,2.598775,0.0,0.0,0.0,False,63556.4033,747.46234,541.04801,12.77495,134.94,0.07,0.78,63560.06358,756.81234,531.41062,12.70985,133.89,0.12,0.08
903,S01,L05,M12,1.959147,0.0,0.0,0.0,False,63557.49333,750.26776,538.00769,12.70859,134.7,-0.55,0.71,63560.513985,757.99346,530.17812,12.62548,133.77,0.1,0.06
904,S01,L05,M11,2.119091,0.0,0.0,0.0,False,63566.39338,773.08876,514.33948,12.50308,132.15,-0.65,0.78,63569.57398,781.45114,506.30541,12.91282,131.54,0.14,0.38
905,S01,L05,M13,2.496435,0.0,0.0,0.0,False,63567.48331,775.88806,511.64665,12.64717,131.84,-0.2,0.56,63571.04125,785.26886,502.39647,12.64226,131.04,-0.05,0.86
906,S01,L05,M12,1.951892,0.0,0.0,0.0,False,63576.39338,799.69458,488.87388,12.67349,129.81,-0.06,0.5,63579.40678,807.86631,481.30127,12.64118,129.14,-0.1,1.11
907,S01,L05,M14,2.629505,0.0,0.0,0.0,False,63577.48341,802.55684,486.07602,12.71292,129.55,-0.0,0.97,63581.17442,812.81578,477.10529,12.66028,129.23,-0.19,0.46
908,S01,L05,M13,2.493985,0.0,0.0,0.0,False,63586.393475,827.28542,464.33963,12.54836,129.52,-0.11,0.37,63589.948965,837.02938,455.61861,12.80316,130.12,0.13,0.53
909,S01,L05,M11,2.157331,0.0,0.0,0.0,False,63587.483505,830.35447,461.74667,12.69292,129.76,0.14,0.08,63590.702345,839.18592,453.67316,12.62687,130.31,-0.39,0.7
910,S01,L05,M14,2.66299,0.0,0.0,0.0,False,63596.39355,854.92051,439.84078,12.68746,131.8,-0.63,-0.11,63600.118045,864.99483,430.56066,12.69381,132.44,-0.37,-0.09
911,S01,L05,M12,1.950902,0.0,0.0,0.0,False,63597.48358,857.66357,437.18658,12.75282,131.95,-0.07,0.14,63600.49599,866.01581,429.65254,12.70483,132.53,-0.37,-0.24
912,S01,L05,M11,2.195241,0.0,0.0,0.0,False,63606.393535,881.69292,414.80889,12.79152,133.4,0.41,-0.32,63609.650285,890.1964,406.15754,12.79171,133.94,-0.17,0.2
913,S01,L05,M13,2.494705,0.0,0.0,0.0,False,63607.483575,884.60359,411.83245,12.60871,133.56,0.15,-0.14,63611.039785,893.9947,402.75262,12.90248,134.05,0.02,-0.1
914,S01,L05,M12,1.953307,0.0,0.0,0.0,False,63616.393685,908.08135,388.62858,12.76717,134.86,-0.05,0.01,63619.4085,915.81261,380.70549,12.69659,135.16,0.15,0.14
915,S01,L05,M14,2.70103,0.0,0.0,0.0,False,63617.483715,910.96451,385.75752,12.62024,135.01,-0.2,-0.14,63621.24625,920.59248,375.79505,12.74848,135.62,-0.18,0.08
916,S01,L05,M13,2.495855,0.0,0.0,0.0,False,63626.3937,933.85601,361.94717,12.49001,136.3,-0.23,0.14,63629.95106,942.90376,352.36972,12.76592,136.78,-0.04,0.02
917,S01,L05,M11,2.239386,0.0,0.0,0.0,False,63627.48373,936.61942,359.09891,12.69671,136.45,0.15,0.0,63630.784625,945.00962,350.01462,12.63084,136.91,-0.49,0.12
918,S01,L05,M14,2.735505,0.0,0.0,0.0,False,63636.39377,959.00552,334.7384,12.61948,137.26,-0.15,-0.02,63640.19078,968.602,324.30034,12.64218,136.89,-0.75,-0.13
919,S01,L05,M12,1.959492,0.0,0.0,0.0,False,63637.4838,961.59904,331.8162,12.7949,137.18,0.29,0.01,63640.5048,969.33763,323.41955,12.58629,136.85,-0.74,-0.05
920,S01,L05,M11,2.281116,0.0,0.0,0.0,False,63646.39391,983.70567,307.38618,12.68306,135.76,-0.07,0.36,63649.736535,992.2266,298.33631,12.6569,134.86,-0.21,0.02
921,S01,L05,M13,2.499185,0.0,0.0,0.0,False,63647.483835,986.29573,304.23345,12.62459,135.45,-0.0,0.88,63651.044525,995.45146,295.05801,12.88372,134.35,0.66,-0.25
922,S01,L05,M12,1.969927,0.0,0.0,0.0,False,63656.393895,1009.04055,280.81616,12.8745,132.97,0.41,0.28,63659.42533,1016.8254,272.5633,12.55204,132.18,-0.28,0.98
923,S01,L05,M14,2.77721,0.0,0.0,0.0,False,63657.48392,1011.96115,277.87989,12.68073,132.68,0.12,0.25,63661.322635,1021.85089,267.86046,12.8644,131.92,0.08,0.38
924,S01,L05,M13,2.508685,0.0,0.0,0.0,False,63666.39395,1035.22715,254.76552,12.80499,130.74,0.07,0.76,63669.96414,1044.8194,245.89658,12.63234,129.66,0.24,0.73
925,S01,L05,M11,2.332781,0.0,0.0,0.0,False,63667.483975,1038.29371,252.04344,12.85481,130.5,-0.25,0.55,63670.878265,1047.3431,243.554,12.6844,129.54,-0.01,0.73
926,S01,L05,M14,2.821245,0.0,0.0,0.0,False,63676.39399,1062.64509,229.90932,12.53231,128.44,-0.5,0.42,63680.27674,1073.01551,220.56007,12.97417,128.43,0.59,1.14
927,S01,L05,M12,1.989152,0.0,0.0,0.0,False,63677.48402,1065.60202,227.22328,12.49118,128.4,-0.55,0.56,63680.53468,1073.7834,219.92781,12.93416,128.44,0.39,1.1
928,S01,L05,M11,2.384051,0.0,0.0,0.0,False,63686.39405,1090.26035,206.01106,12.81165,129.35,0.01,0.26,63689.83961,1099.67941,197.73091,12.64061,130.13,-0.02,0.18
929,S01,L05,M13,2.527365,0.0,0.0,0.0,False,63687.484075,1093.38091,203.45864,12.68613,129.53,-0.34,0.01,63691.072945,1103.0029,194.68621,12.67767,130.38,0.02,0.38
930,S01,L05,M12,2.011407,0.0,0.0,0.0,False,63696.394125,1117.44583,181.64779,12.91115,131.37,0.15,0.4,63699.46704,1125.85929,174.00683,12.43634,131.6,-0.38,0.2
931,S01,L05,M14,2.87405,0.0,0.0,0.0,False,63697.484155,1120.53036,178.98164,12.8248,131.5,-0.25,0.2,63701.41971,1131.10651,169.22399,12.75933,132.05,0.14,-0.04
932,S01,L05,M13,2.546415,0.0,0.0,0.0,False,63706.39415,1144.33243,156.52272,12.67984,132.82,-0.29,0.48,63710.00207,1153.94735,147.45799,12.70598,133.36,0.19,0.03
933,S01,L05,M11,2.443326,0.0,0.0,0.0,False,63707.48418,1147.2791,153.80679,12.7355,132.98,-0.19,0.13,63710.989015,1156.48499,144.87881,12.72367,133.43,0.1,0.36
934,S01,L05,M14,2.92168,0.0,0.0,0.0,False,63716.394265,1170.5193,130.95872,12.63378,134.23,0.54,0.21,63720.37745,1180.87579,120.48541,12.64367,134.98,-0.03,0.04
935,S01,L05,M12,2.039652,0.0,0.0,0.0,False,63717.4843,1173.39969,127.98815,12.67173,134.46,0.25,0.36,63720.58546,1181.39286,119.94737,12.6334,134.98,0.07,0.05
936,S01,L05,M11,2.497446,0.0,0.0,0.0,False,63726.3944,1196.1657,104.5559,12.55331,135.58,0.12,0.14,63729.953355,1205.07902,94.99939,12.75394,135.97,0.05,0.31
937,S01,L05,M13,2.56807,0.0,0.0,0.0,False,63727.484335,1199.04126,101.67363,12.58262,135.72,0.03,-0.07,63731.11391,1207.99105,91.88973,12.74043,136.04,0.12,0.37
938,S01,L05,M12,2.067597,0.0,0.0,0.0,False,63736.394385,1221.34943,77.61198,12.48949,136.08,-0.52,0.08,63739.52349,1228.82771,69.48674,12.88694,135.95,0.95,0.32
939,S01,L05,M14,2.97413,0.0,0.0,0.0,False,63737.484415,1224.06396,74.69834,12.49643,136.15,-0.6,0.02,63741.52005,1233.95849,63.74972,12.53772,136.04,-0.88,0.69
940,S01,L05,M13,2.588535,0.0,0.0,0.0,False,63746.39449,1245.88077,50.90431,12.4579,138.27,-0.27,0.59,63750.04453,1254.81304,41.52621,12.74889,141.55,0.0,-0.8
941,S01,L05,M11,2.558476,0.0,0.0,0.0,False,63747.48452,1248.55949,48.11132,12.55969,139.06,-0.29,0.27,63751.104505,1257.26488,38.59879,12.54634,142.7,-0.26,-0.81
942,S01,L05,M14,3.01839,0.0,0.0,0.0,False,63756.394455,1268.50543,23.87021,12.53914,149.37,-0.1,-0.96,63760.47435,1275.87512,12.04341,12.67809,155.8,0.09,-0.88
943,S01,L05,M12,2.099352,0.0,0.0,0.0,False,63757.484485,1270.68019,20.76186,12.5718,150.95,-0.07,-1.03,63760.645345,1276.18732,11.53466,12.6636,156.08,0.02,-0.93
944,S01,L05,M11,2.604261,0.0,0.0,0.0,False,63766.394545,1284.73532,-5.67531,12.68008,165.62,0.18,-1.06,63770.060315,1288.82014,-16.88687,12.51991,172.21,-0.32,-1.84
945,S01,L05,M13,2.599015,0.0,0.0,0.0,False,63767.48468,1286.05573,-8.96276,12.66915,167.59,0.13,-1.21,63771.1452,1289.74693,-20.14869,12.49764,174.1,-0.15,-1.74
946,S01,L05,M12,2.115057,0.0,0.0,0.0,False,63776.394635,1292.79654,-35.98097,12.75703,183.84,0.67,-1.68,63779.5712,1293.40149,-45.63873,12.53623,189.77,-0.3,-1.49
947,S01,L05,M14,3.03944,0.0,0.0,0.0,False,63777.484665,1293.18462,-39.50489,12.56474,185.93,0.02,-1.93,63781.58561,1293.26725,-51.45784,12.7949,193.32,0.36,-1.17
948,S01,L05,M13,2.582855,0.0,0.0,0.0,False,63786.394635,1291.94966,-65.06958,12.65682,202.18,0.06,-1.34,63790.038995,1289.87684,-74.74906,12.79651,208.44,0.57,-1.38
949,S01,L05,M11,2.625561,0.0,0.0,0.0,False,63787.484665,1291.27265,-68.13763,12.59263,203.98,-0.55,-0.97,63791.171735,1288.95549,-77.7714,12.7854,210.46,0.44,-1.67
950,S01,L05,M14,3.02687,0.0,0.0,0.0,False,63796.394695,1283.76759,-90.82573,12.55544,217.7,-0.14,-1.69,63800.48307,1278.55708,-100.11737,12.77851,222.65,0.51,-0.29
951,S01,L05,M12,2.111367,0.0,0.0,0.0,False,63797.484725,1282.37331,-93.45454,12.48883,218.92,-0.54,-1.29,63800.6576,1278.3177,-100.52463,12.76564,222.87,0.47,-0.3
952,S01,L05,M11,2.618526,0.0,0.0,0.0,False,63806.39477,1269.8277,-113.17163,12.60376,229.12,0.32,-1.6,63810.074805,1263.35017,-120.43605,12.62736,232.8,-0.06,-0.35
953,S01,L05,M13,2.543955,0.0,0.0,0.0,False,63807.4848,1267.99407,-115.51221,12.5405,230.34,0.14,-1.6,63811.09026,1261.54521,-122.50841,12.50456,233.68,-0.22,-0.36
954,S01,L05,M12,2.094852,0.0,0.0,0.0,False,63816.39482,1251.39375,-132.4314,12.71233,237.9,0.4,-0.67,63819.55118,1244.60133,-138.01296,12.50414,239.96,-0.69,-0.41
955,S01,L05,M14,2.98947,0.0,0.0,0.0,False,63817.48495,1249.1484,-134.33919,12.83072,238.88,0.48,-0.78,63821.535925,1240.67033,-141.40198,12.72668,240.95,0.27,-0.72
956,S01,L05,M13,2.49963,0.0,0.0,0.0,False,63826.394885,1229.59934,-148.95808,12.67308,241.27,-0.1,-0.07,63829.95602,1221.56111,-154.42082,12.72852,240.15,0.16,-0.33
957,S01,L05,M11,2.593491,0.0,0.0,0.0,False,63827.484915,1227.18214,-150.76202,12.63504,240.88,-0.0,-0.41,63831.139915,1218.68799,-156.13554,12.61153,239.35,-0.33,0.56
958,S01,L05,M14,2.946905,0.0,0.0,0.0,False,63836.39496,1206.69742,-164.56062,12.76105,234.98,0.03,0.81,63840.40337,1197.79313,-171.69107,12.64927,230.96,-0.26,0.55
959,S01,L05,M12,2.071097,0.0,0.0,0.0,False,63837.48499,1204.26973,-166.41679,12.67466,233.94,0.04,0.82,63840.617595,1197.3205,-172.05633,12.65983,230.76,-0.24,0.59
960,S01,L05,M11,2.571476,0.0,0.0,0.0,False,63846.39579,1184.75084,-182.97903,12.43961,225.13,-0.13,1.75,63850.028775,1177.19914,-190.55994,12.741,222.41,-0.0,1.46
961,S01,L05,M13,2.44925,0.0,0.0,0.0,False,63847.48509,1182.58699,-185.285,12.54954,224.3,0.05,1.43,63850.995845,1175.27778,-192.76368,12.53723,221.71,-0.3,1.21
962,S01,L05,M12,2.056332,0.0,0.0,0.0,False,63856.395125,1164.70689,-204.9136,12.49372,218.52,-0.32,2.21,63859.512965,1159.15795,-212.50245,12.70686,217.9,0.07,1.4
963,S01,L05,M14,2.906585,0.0,0.0,0.0,False,63857.485155,1162.80453,-207.50833,12.51965,218.14,0.07,2.09,63861.453245,1155.57285,-217.22309,12.60731,217.86,-0.11,1.26
964,S01,L05,M13,2.408095,0.0,0.0,0.0,False,63866.395135,1146.71578,-229.51469,12.71221,219.03,-0.12,0.69,63869.864735,1140.35214,-238.18885,12.4455,220.75,-0.11,0.51
965,S01,L05,M11,2.559426,0.0,0.0,0.0,False,63867.48517,1144.66281,-232.10516,12.76441,219.51,0.09,1.02,63871.106105,1138.21183,-241.51486,12.27095,221.06,-0.5,0.18
966,S01,L05,M14,2.87486,0.0,0.0,0.0,False,63876.395285,1127.84693,-254.39802,12.60497,223.45,-0.59,0.33,63880.33165,1119.63619,-263.77708,12.49737,225.32,-0.23,0.39
967,S01,L05,M12,2.045952,0.0,0.0,0.0,False,63877.48521,1125.81702,-257.01134,12.72955,224.06,0.13,-0.27,63880.59267,1119.09048,-264.43562,12.40679,225.4,-0.4,0.45
968,S01,L05,M11,2.548936,0.0,0.0,0.0,False,63886.39527,1107.11253,-278.23338,12.57476,228.54,-0.48,0.3,63890.005715,1099.09861,-286.53011,12.82253,230.48,-0.04,-0.33
969,S01,L05,M13,2.361155,0.0,0.0,0.0,False,63887.4853,1104.85263,-280.73036,12.77652,229.16,0.06,-0.06,63890.90796,1097.04993,-288.55416,12.79258,230.95,0.03,-0.42
970,S01,L05,M12,2.035792,0.0,0.0,0.0,False,63896.39535,1084.08477,-300.53044,12.71034,233.24,-0.04,0.51,63899.49265,1076.8654,-307.29224,12.73095,234.08,0.29,-0.03
971,S01,L05,M14,2.83381,0.0,0.0,0.0,False,63897.48538,1081.42947,-302.93352,12.573,233.51,-0.34,0.59,63901.380695,1072.05185,-311.28893,12.70856,234.78,-0.33,-0.12
972,S01,L05,M13,2.315835,0.0,0.0,0.0,False,63906.39537,1059.48423,-321.58787,12.86088,236.04,0.24,0.03,63909.77271,1050.86751,-328.54046,12.61845,235.9,-0.23,-0.13
973,S01,L05,M11,2.530981,0.0,0.0,0.0,False,63907.4854,1056.62696,-323.79899,12.69325,235.91,-0.04,0.33,63911.07789,1047.49302,-330.97027,12.74134,235.82,0.01,0.09
974,S01,L05,M14,2.79232,0.0,0.0,0.0,False,63916.395475,1033.80046,-341.73863,12.70602,234.35,0.05,0.75,63920.2493,1023.69095,-349.38602,12.77951,233.61,-0.19,0.77
975,S01,L05,M12,2.023367,0.0,0.0,0.0,False,63917.48551,1030.88918,-343.82987,12.78298,234.11,0.1,1.1,63920.570385,1022.86981,-350.09256,12.71869,233.5,-0.3,0.64
976,S01,L05,M11,2.515011,0.0,0.0,0.0,False,63926.39549,1007.99863,-362.3663,12.55366,231.76,-0.02,0.93,63929.97201,999.04335,-370.04259,12.74995,231.24,-0.15,0.93
977,S01,L05,M13,2.26557,0.0,0.0,0.0,False,63927.48552,1005.41354,-364.85636,12.49608,231.5,0.06,0.41,63930.812595,996.79496,-371.75837,12.77719,230.96,-0.37,1.54
978,S01,L05,M12,2.016482,0.0,0.0,0.0,False,63936.395585,982.78545,-384.28265,12.89463,229.02,0.05,0.38,63939.473575,975.41545,-391.45957,12.5368,227.39,-0.11,0.04
979,S01,L05,M14,2.749345,0.0,0.0,0.0,False,63937.485615,980.13216,-386.76702,12.70593,228.39,0.08,0.28,63941.296465,970.8131,-395.38285,12.62741,226.31,-0.1,1.28
980,S01,L05,M13,2.224625,0.0,0.0,0.0,False,63946.39571,958.64578,-407.57165,12.95855,223.42,0.08,1.45,63949.68184,951.43301,-416.00437,12.62658,221.62,-0.15,0.21
981,S01,L05,M11,2.505526,0.0,0.0,0.0,False,63947.485635,956.15182,-410.36087,12.7774,222.83,-0.37,1.07,63951.05267,948.44942,-419.54818,12.68184,221.04,0.08,0.12
982,S01,L05,M14,2.719985,0.0,0.0,0.0,False,63956.395765,936.54165,-433.23952,12.63858,218.76,-0.16,1.81,63960.177255,928.77962,-443.45417,12.61722,218.59,-0.44,1.37
983,S01,L05,M12,2.018602,0.0,0.0,0.0,False,63957.485695,934.32005,-436.08633,12.70276,218.6,0.05,1.63,63960.565805,928.06955,-444.55214,12.57727,218.71,-0.44,1.16
984,S01,L05,M11,2.507966,0.0,0.0,0.0,False,63966.395825,916.38585,-460.17307,12.61045,221.94,-0.01,0.24,63969.9653,908.98141,-469.49472,12.72063,224.38,-0.03,0.24
985,S01,L05,M13,2.18652,0.0,0.0,0.0,False,63967.48585,914.22637,-463.15777,12.55717,222.64,-0.1,-0.11,63970.733875,907.25679,-471.44318,12.74563,224.81,-0.16,0.4
